autonomousCommunityRank,competition,eligible,latentSkill,nationalRank,opposition,playerId,position,provinceCode,provinceRank,quality,ratingV2,risk,score,uniqueOpponents,validChallenges
66,236.24,true,84.75,833,117.83,player-02010,DEF,32,14,312.86,92.17,3.81,666.93,19,30
274,232.72,true,63.26,4496,121.13,player-02011,POR,35,201,240.73,74.41,3,594.59,25,35
290,225.27,true,65.61,4782,123.16,player-02012,DEF,35,213,241.79,65.45,3.35,590.22,25,34
216,248.71,true,71.81,3602,121.65,player-02013,DEF,35,166,238.83,69,3.36,609.19,27,37
247,240,true,67.14,4140,122.46,player-02014,MC,35,184,237.92,68.59,4.49,600.38,24,39
183,248.69,true,67.75,3081,121.17,player-02015,MC,35,139,248.11,76.48,4.13,617.97,26,40
120,253.08,true,79.64,2031,121.46,player-02016,DEL,35,96,263.54,82.37,3.65,638.09,24,37
301,246.69,true,67.98,5044,122,player-02017,DEF,35,221,217.18,60.9,4.07,585.87,22,33
121,235.17,true,76,2038,120.22,player-02018,MC,35,97,282.5,76.81,3.26,637.89,22,32
29,265.38,true,77.38,498,122.1,player-02019,DEL,35,24,292.47,78.88,2.64,679.95,21,28
181,246.5,true,70.57,3051,122.38,player-02020,DEF,35,137,249.53,68.76,3.9,618.42,25,37
167,154.99,true,78.56,7088,118.26,player-02021,POR,39,167,277.01,86.96,5.85,550.26,17,29
143,163.82,true,75.45,5936,113.4,player-02022,DEF,39,143,293.86,91.02,4.81,571.08,16,30
182,162.29,true,73.58,8147,117.25,player-02023,DEF,39,182,244.06,66.59,4.76,523.61,14,26
192,156.91,true,71.59,8813,117.61,player-02024,MC,39,192,218.79,64.52,4.78,493.31,15,28
184,151.48,true,82.63,8364,116.64,player-02025,MC,39,184,247.81,80.07,6.19,515.92,16,29
198,172.07,true,59.13,9077,115.39,player-02026,DEL,39,198,182.37,51.27,4.97,469.83,15,29
140,160.92,true,84.8,5770,118.72,player-02027,DEF,39,140,294.32,83.32,3.74,573.96,16,25
175,183.59,true,72.58,7857,120.13,player-02028,MC,39,175,228.54,68.32,6.06,532.26,13,23
180,158.75,true,75.36,8090,118.89,player-02029,DEL,39,180,247.81,69.98,5.31,525.46,16,25
173,181.55,true,67.88,7767,114.59,player-02030,DEF,39,173,238.75,68.24,4.76,534.89,14,26
72,194.23,true,67.64,7162,96.75,player-02031,POR,33,72,257.98,78.14,6.02,548.96,7,17
80,195.35,true,73.61,7493,98.77,player-02032,DEF,33,80,247.88,74.74,5.7,542,8,18
116,179.37,true,59.21,9022,100.6,player-02033,DEF,33,116,196.3,61.71,6.14,476.27,8,20
124,165.95,true,56.59,9208,95.44,player-02034,MC,33,124,179.31,55.88,6.3,440.69,7,16
71,169.66,true,86.96,7147,98.17,player-02035,MC,33,71,281.54,84.93,5.64,549.37,8,17
109,177.57,true,66.78,8877,101.58,player-02036,DEL,33,109,209.56,63.34,5.64,488.7,9,20
111,169.72,true,71.84,8901,98.03,player-02037,DEF,33,111,219,69.12,4.81,486.75,8,15
113,161.62,true,71.57,8919,99.06,player-02038,MC,33,113,224.64,70.33,5.76,485.32,7,16
115,164.29,true,67.13,9013,99.67,player-02039,DEL,33,115,212.85,66.03,5.43,476.81,8,17
99,178.36,true,76.72,8524,100.08,player-02040,DEF,33,99,231.31,73.17,4.81,509.76,8,15
33,255.14,true,65.9,3990,115.75,player-02041,POR,33,33,232.12,68.23,5.73,603.01,15,34
35,274.73,true,59.39,4027,115.5,player-02042,DEF,33,35,212.26,60.84,5.14,602.49,15,30
5,289.57,true,74.17,1285,115.34,player-02043,DEF,33,5,248.74,73.33,4.97,653.66,15,29
12,290.64,true,63.11,1907,113.85,player-02044,MC,33,12,235.94,68.46,5.3,640.43,15,31
25,280.78,true,61.08,3049,115.23,player-02045,MC,33,25,222.45,64.21,5.45,618.46,15,32
73,251.77,true,53.43,7166,116.63,player-02046,DEL,33,73,180.47,52.85,5.28,548.88,17,35
47,280.46,true,48.82,5215,114.08,player-02047,DEF,33,47,188.44,54.3,5.59,582.98,15,33
23,306.23,true,58.64,2867,112.08,player-02048,MC,33,23,203.46,57.19,5.62,621.76,14,31
42,305.99,true,53.83,4761,115.66,player-02049,DEL,33,42,168.86,48.46,4.66,590.51,17,31
18,276.7,true,59.98,2571,114.59,player-02050,DEF,33,18,236.13,69.36,5.73,627.42,15,34
44,223.82,true,90.68,478,118.39,player-02051,POR,12,4,338.72,97.27,3.18,680.94,16,23
245,207.1,true,92.57,2611,116.62,player-02052,DEF,12,51,302.82,90.56,4.31,626.54,14,24
400,205.16,true,84.02,4045,118.39,player-02053,DEF,12,82,278.64,81.25,3.99,602.2,16,26
96,222.07,true,93.08,999,115.53,player-02054,MC,12,16,323.95,94.99,3.89,661.55,15,24
622,211.95,true,80.38,6213,115.67,player-02055,MC,12,132,238.51,70.86,4.43,566.14,12,21
126,207.53,true,91.28,1319,118.63,player-02056,DEL,12,23,326.73,91.05,3.62,652.88,15,23
256,207.87,true,91.13,2707,116.97,player-02057,DEF,12,53,299.81,84.64,4.05,624.65,14,23
168,213.56,true,91.32,1744,116.31,player-02058,MC,12,36,313.75,89.34,3.64,643.62,13,20
555,199.14,true,78.78,5564,113.66,player-02059,DEL,12,115,264.7,80.06,2.02,577.5,13,16
184,218.38,true,85.81,1872,116.17,player-02060,DEF,12,39,306.46,89.41,4.14,641,12,20
327,207.25,true,75.2,7618,120.95,player-02061,POR,28,327,210.77,64.58,3.99,538.97,16,26
75,217.47,true,74.33,1807,120.41,player-02062,DEF,28,75,304.2,94.85,4.21,642.08,16,27
152,238.67,true,83.92,3785,119.05,player-02063,DEF,28,152,248.69,76.71,4.05,606.41,14,23
272,213.7,true,60.67,6588,118.12,player-02064,MC,28,272,227.32,61.63,4.54,559.14,14,25
86,223.32,true,81.87,2154,117.5,player-02065,MC,28,86,294.59,84.25,3.78,635.4,14,22
202,229.12,true,66.92,4979,120.95,player-02066,DEL,28,202,236.8,64.84,3.99,586.87,16,26
60,214.94,true,86.69,1407,120.24,player-02067,DEF,28,60,315.37,87.35,3.74,650.56,16,25
284,229.14,true,57.72,6913,119.09,player-02068,MC,28,284,204.82,57.56,3.89,553.05,15,24
173,214.25,true,78.69,4320,118.22,player-02069,DEL,28,173,264.85,78.61,2.36,597.32,14,18
145,207.75,true,85.55,3637,118.38,player-02070,DEF,28,145,282.44,82.01,3.78,608.57,14,22
396,285.36,true,76.74,6102,123.11,player-02071,POR,48,234,159.67,49.94,3.24,568.14,24,32
47,256.5,true,78.74,1016,121.64,player-02072,DEF,48,31,283.05,76.62,2.72,661.19,23,31
69,246.16,true,98,1372,122.95,player-02073,DEF,48,46,282.47,86.26,3.55,651.58,27,38
25,248.24,true,92.13,624,123.58,player-02074,MC,48,16,302.69,92.18,3.37,674.51,27,37
225,250.76,true,73.3,3806,122.39,player-02075,MC,48,141,232.95,70.96,3.34,606.09,23,31
73,260.56,true,80.04,1412,123.06,player-02076,DEL,48,48,266.78,76.49,2.71,650.39,26,35
355,228.07,true,73.14,5552,121.09,player-02077,DEF,48,212,228.6,66.93,3.66,577.76,20,28
37,248.81,true,74.29,879,122.71,player-02078,MC,48,24,293.92,86.28,1.52,665.44,25,29
246,260.94,true,81.57,4035,120.62,player-02079,DEL,48,154,220.89,67.9,2.83,602.44,19,26
14,254.67,true,87.49,401,122.97,player-02080,DEF,48,9,306.59,85.61,2.21,684.23,23,29
322,200.17,true,98,1111,117.8,player-02081,POR,29,74,340.32,99,4.93,658.29,13,20
284,228.37,true,89.45,962,119.09,player-02082,DEF,29,65,315.41,86.75,4.24,662.87,16,23
192,224.74,true,98,597,118.85,player-02083,DEF,29,46,332.04,98.28,4.92,675.63,19,28
230,231.01,true,96.37,722,118.51,player-02084,MC,29,55,321.4,93.73,4.95,670.92,19,28
435,219.09,true,98,1597,121.3,player-02085,MC,29,104,306.15,88.82,3.04,646.53,17,21
497,198.8,true,94.92,1898,121.6,player-02086,DEL,29,118,320.14,91.6,3.42,640.55,18,24
135,221.01,true,91.45,408,119.51,player-02087,DEF,29,34,343.22,99,5.79,683.74,16,26
106,237.27,true,93.66,290,117.94,player-02088,MC,29,28,335.97,94.89,5.35,691.18,18,28
679,204.67,true,94.48,2653,119.51,player-02089,DEL,29,158,301.72,92.7,5.55,625.9,16,25
599,202.49,true,93.03,2282,120.56,player-02090,DEF,29,141,309.61,87.05,3.93,632.66,16,22
538,239.38,true,48.62,7054,114.4,player-02091,POR,36,135,197.03,56.14,4.95,550.81,14,27
651,240.4,true,48.99,8642,115.11,player-02092,DEF,36,186,148,44.32,3.99,503.5,16,26
473,244.55,true,61.55,6132,111.66,player-02093,DEF,36,111,211.3,60.52,5.91,567.51,16,33
86,297.61,true,68.8,1059,115.23,player-02094,MC,36,13,246.95,74.87,3.93,659.79,18,29
369,246.51,true,68.14,4698,117.98,player-02095,MC,36,74,226.99,62.88,3.34,591.47,17,25
519,261.92,true,51.24,6677,110.48,player-02096,DEL,36,128,184.99,56.19,5.91,557.39,16,33
80,273.83,true,70.35,1017,112.66,player-02097,DEF,36,12,274.66,76.76,5.89,661.15,16,33
220,262.64,true,65.87,2717,114.28,player-02098,MC,36,34,247.4,69.29,4.07,624.32,17,28
93,270.72,true,80.91,1150,117.39,player-02099,DEL,36,15,269.11,78.52,4.42,657.21,17,26
450,285.22,true,54.76,5825,113.61,player-02100,DEF,36,97,174.37,48.21,5.37,573.2,15,27
260,288.12,true,60.35,2402,123.05,player-02101,POR,43,54,219.55,59.43,8.43,630.71,26,45
434,261.16,true,67.66,4088,120.31,player-02102,DEF,43,105,219.79,63.56,8.9,601.25,24,45
471,234.76,true,61.34,4409,122.69,player-02103,DEF,43,116,238.39,67.84,7.81,595.85,26,44
831,270.62,true,55.8,7727,123.46,player-02104,MC,43,221,141.76,42.36,9.45,535.84,26,45
357,284.84,true,54.44,3424,120.66,player-02105,MC,43,78,206.87,59.91,6.91,612.37,28,50
420,296.02,true,55.17,3946,121.35,player-02106,DEL,43,101,186.48,50.71,6.61,603.86,25,41
670,252.34,true,51.35,6100,121.91,player-02107,DEF,43,171,193.93,57.83,7.51,568.18,25,45
447,269.09,true,58.66,4194,122.45,player-02108,MC,43,108,207.9,62.53,5.5,599.44,22,43
703,248.47,true,53.48,6441,122.39,player-02109,DEL,43,182,190.94,51.98,6.93,561.8,23,40
555,279.17,true,52.24,5046,121.9,player-02110,DEF,43,136,184.79,50.02,5.8,585.85,22,41
164,192.1,true,65.65,8689,115.01,player-02111,POR,31,164,193.75,59.19,5.56,500.85,11,24
168,216.75,true,43.26,8745,116.04,player-02112,DEF,31,168,165.03,47.02,4.54,497.83,14,25
167,191.88,true,60.38,8735,116.34,player-02113,DEF,31,167,190.41,55.52,4.49,498.63,13,23
150,207.62,true,56.35,8271,116.16,player-02114,MC,31,150,196.32,55.94,4.31,520.09,14,24
111,196.4,true,68.52,6275,115.55,player-02115,MC,31,111,253.09,73.3,4.72,565.04,13,24
160,212.79,true,52.93,8616,116.36,player-02116,DEL,31,160,175.67,53.93,4.54,504.82,14,25
157,218.08,true,50.4,8464,117.16,player-02117,DEF,31,157,176.94,50.09,4.76,512.18,14,26
94,245.6,true,60.2,5558,117.24,player-02118,MC,31,94,214.82,62.72,4.43,577.67,12,21
175,215.52,true,47.79,9102,115.39,player-02119,DEL,31,175,134.87,40.41,4.9,465.77,11,21
146,227.02,true,52.21,7860,119.21,player-02120,DEF,31,146,185.96,53.5,3.47,532.18,12,18
73,261.15,true,74.93,1196,119.2,player-02121,POR,13,5,275.66,81.56,3.14,656.01,14,20
345,267.29,true,55.01,5579,115.93,player-02122,DEF,13,76,194.12,54.53,3.82,577.33,12,19
,238.28,false,77.41,,117.2,player-02123,DEF,13,,245.32,79.77,3.3,600.81,13,19
125,244.03,true,75.51,2155,117.72,player-02124,MC,13,18,273.61,77.51,3,635.36,15,21
389,259.6,true,72.3,6347,112.4,player-02125,MC,13,86,191.52,61.35,2.81,563.52,11,15
178,253.23,true,69.65,2940,115.39,player-02126,DEL,13,33,251.6,70.3,2.92,620.23,13,18
397,252.54,true,53.39,6437,119.19,player-02127,DEF,13,88,190.1,60.07,2.36,561.82,14,18
120,251.28,true,77.64,2046,114.47,player-02128,MC,13,16,271.91,75.96,2.64,637.66,12,16
230,241.88,true,65.29,3797,116.95,player-02129,DEL,13,44,247.35,73.34,3.64,606.18,13,20
465,223.23,true,59.37,7458,119.17,player-02130,DEF,13,109,200.36,56.99,2.36,542.77,14,18
244,240.92,true,66.22,4025,118.12,player-02131,POR,48,153,243.46,66.57,4.38,602.51,21,33
50,243.58,true,84.77,1095,117.45,player-02132,DEF,48,34,297.58,82.71,5.66,658.6,25,38
36,213.28,true,92.98,874,119.08,player-02133,DEF,48,23,333.15,96.61,2.47,665.5,23,30
221,235.09,true,88.37,3754,117.25,player-02134,MC,48,138,254.53,75.31,5.71,606.87,26,40
116,217.13,true,78.2,2101,114.31,player-02135,MC,48,76,305.12,89.49,5.41,636.56,26,38
210,245.44,true,87.47,3638,117.33,player-02136,DEL,48,132,245.78,76.54,3.7,608.55,27,39
75,261.55,true,75.13,1417,118.29,player-02137,DEF,48,49,270.4,73,5.46,650.24,27,40
20,241.48,true,89.56,515,114.45,player-02138,MC,48,14,323.2,89.03,5.9,679.13,23,36
72,211.24,true,91.4,1400,116.99,player-02139,DEL,48,47,322.44,93.91,3.74,650.68,25,36
56,216.64,true,87.92,1167,116.43,player-02140,DEF,48,38,323.72,90.72,3.22,656.79,27,39
347,185.07,true,71.29,7968,118.25,player-02141,POR,28,347,225.38,69.18,8.58,528.69,24,43
216,201.58,true,71.71,5268,120.05,player-02142,DEF,28,216,260.49,74.39,5.82,582.13,26,41
339,202.57,true,59.91,7828,119.42,player-02143,DEF,28,339,211.09,57.14,5.1,533.08,22,40
255,181.68,true,77.32,6157,119.72,player-02144,MC,28,255,265.68,73.26,6.33,567.09,28,45
323,208.42,true,67.49,7560,120.39,player-02145,MC,28,323,211.87,60.69,3.47,540.69,26,39
250,208.05,true,67.29,5959,119.62,player-02146,DEL,28,250,242.89,72.85,8.12,570.56,27,45
386,215.86,true,59.47,8719,117.41,player-02147,DEF,28,386,166.2,50.41,8.54,499.47,27,49
,212.64,false,76.26,,118.94,player-02148,MC,28,,168.09,56.1,7.52,499.68,28,42
82,202.36,true,85.53,2068,118.8,player-02149,DEL,28,82,316.02,92.18,4.86,637.18,24,42
16,225.03,true,88.45,319,116.37,player-02150,DEF,28,16,347.89,94.17,8.23,689.28,25,42
,260.11,true,65.89,3560,117.49,player-02151,POR,51,41,232.39,65.28,6.19,609.98,13,28
,268.1,true,71.65,2149,112.62,player-02152,DEF,51,29,254.8,69.97,6.48,635.52,14,33
,236.09,true,70.71,6486,118.05,player-02153,DEF,51,62,206.79,61.71,5.67,560.94,14,27
,243.99,true,62.31,6985,113.11,player-02154,MC,51,68,194.92,57.96,5.62,552.01,14,31
,263.61,true,59.47,4216,113.02,player-02155,MC,51,45,222.47,65.79,5.31,599.09,14,29
,276.06,true,72.02,580,113.17,player-02156,DEL,51,7,287.03,88.11,6.36,676.26,14,32
,211.88,true,66.58,6551,116.25,player-02157,DEF,51,64,231.54,64.32,6.19,559.67,13,28
,298.33,true,85.69,171,117.82,player-02158,MC,51,1,285.7,85.4,6.05,701.85,13,27
,262.35,true,63.35,4646,115.24,player-02159,DEL,51,49,214.8,62.27,6.02,592.4,13,27
,267.94,true,76.7,661,115.7,player-02160,DEF,51,8,289.38,83.1,4.31,673.03,14,24
142,201.65,true,89.2,1464,116.01,player-02161,POR,25,16,331.56,99,4,649.21,12,18
543,217.74,true,78.04,4954,117.39,player-02162,DEF,25,64,252.04,72.19,4.49,587.17,13,23
100,241.03,true,98,959,118.18,player-02163,DEF,25,10,303.72,95.74,4.69,662.92,12,22
521,203.91,true,93.74,4845,118.67,player-02164,MC,25,61,266.58,82.51,4.14,589.15,12,20
676,221.49,true,73.5,6168,116.54,player-02165,MC,25,78,228.82,64.83,4.64,566.85,11,20
74,239.93,true,97.32,691,114.43,player-02166,DEL,25,6,317.66,95.18,4.92,672.02,12,23
241,215.82,true,89.78,2235,117.44,player-02167,DEF,25,27,300.4,85.49,4.43,633.67,12,21
110,235.97,true,95.7,1030,113.84,player-02168,MC,25,11,310.92,90.69,5.02,660.72,10,19
,206.08,false,91.5,,114.02,player-02169,DEL,25,,298.51,99,5.66,618.61,9,19
288,225.9,true,90.91,2724,116.25,player-02170,DEF,25,37,282.01,84.15,4.14,624.16,11,18
219,224.75,true,79.75,3589,120.09,player-02171,POR,02,49,264.56,75.93,5.68,609.41,20,36
378,185.72,true,71.24,6130,121.62,player-02172,DEF,02,91,260.18,72.36,5.75,567.53,19,34
163,204.87,true,82.67,2754,119.88,player-02173,DEF,02,34,298.71,85.8,4.08,623.47,20,33
103,225.95,true,82.78,1685,120.62,player-02174,MC,02,23,298,88.98,5.89,644.57,18,33
375,176.02,true,81.11,6036,121.11,player-02175,MC,02,89,272.16,82.4,5.27,569.29,19,35
312,204.3,true,65.25,4969,119.71,player-02176,DEL,02,73,262.92,80.81,5.3,586.94,21,35
427,195.66,true,73.63,6876,121.33,player-02177,DEF,02,104,236.85,69.45,4.66,553.83,20,33
316,187.82,true,73.05,5130,118.5,player-02178,MC,02,76,278.09,77.53,4.82,584.42,20,34
524,168.07,true,66.32,8493,119.16,player-02179,DEL,02,129,223.7,64.89,6.07,510.92,17,32
204,219.72,true,77.45,3346,121.05,player-02180,DEF,02,42,272.8,77.44,4.81,613.57,18,30
430,278.49,true,76.64,1578,119.82,player-02181,POR,21,43,248.61,73.64,3.47,646.92,18,27
1032,259.52,true,67.05,4544,125.08,player-02182,DEF,21,103,209.34,58.85,1.88,593.94,19,23
7,296.72,true,91.02,15,118.17,player-02183,DEF,21,4,322.65,91.49,4.07,737.55,17,28
689,284.71,true,76.21,2710,121.52,player-02184,MC,21,70,218.38,65.68,2.83,624.61,19,26
266,292.19,true,84.94,872,122.45,player-02185,MC,21,30,250.92,76.46,3.24,665.56,20,29
193,284.57,true,73.31,599,120.59,player-02186,DEL,21,26,270.36,78.75,2.94,675.52,18,25
312,277.79,true,86.5,1087,121.27,player-02187,DEF,21,35,259.67,74.85,3.59,658.72,19,29
171,253.76,true,92.37,519,122.01,player-02188,MC,21,24,303.25,89.64,3.34,679.02,17,25
648,245.57,true,75.49,2487,122.77,player-02189,DEL,21,63,260.67,72.9,3.47,629.01,16,24
103,272.69,true,85.09,277,122.94,player-02190,DEF,21,15,295.92,82.89,3.47,691.55,18,27
165,207.61,true,65.65,7098,119.01,player-02191,POR,30,165,223.57,66.55,4.99,550.19,17,33
196,204.04,true,61.94,8160,119.51,player-02192,DEF,30,196,199.61,57.09,7.02,523.16,15,32
122,208.07,true,68.91,5538,116.38,player-02193,DEF,30,122,253.65,71.95,6.54,578.1,15,29
184,180.13,true,61.51,7757,115.83,player-02194,MC,30,184,239.1,65.66,6.54,535.06,15,29
220,181.52,true,61.37,9014,117.09,player-02195,MC,30,220,178.2,55.02,6.87,476.81,15,31
219,179.06,true,61.4,8978,116.72,player-02196,DEL,30,219,184.1,54.62,4.62,479.88,16,29
138,198.32,true,70.9,6073,118.13,player-02197,DEF,30,138,252.23,73.2,7.17,568.67,15,33
120,231.45,true,64.39,5394,118.47,player-02198,MC,30,120,230.17,66.12,6.9,580.09,13,27
172,181.54,true,77.87,7389,119.88,player-02199,DEL,30,172,242.83,71.61,5.3,544.25,15,31
166,210.03,true,58.75,7193,118.75,player-02200,DEF,30,166,219.55,65.92,4.99,548.33,17,33
18,235.19,true,81.67,1868,117.93,player-02201,POR,07,18,287.98,86.57,5.43,641.09,16,34
122,245.64,true,58.05,7197,119.97,player-02202,DEF,07,122,182.66,54.66,5.85,548.28,15,35
114,235.5,true,68.54,6784,119.27,player-02203,DEF,07,114,200.89,59.48,5.62,555.66,14,31
74,204.23,true,76,4996,121.2,player-02204,MC,07,74,261.08,74.91,5.7,586.51,16,36
82,225.84,true,72.48,5429,118.56,player-02205,MC,07,82,235.27,67.28,5.7,579.67,16,36
130,231.56,true,66.14,7651,119.24,player-02206,DEL,07,130,187.14,55.28,5.97,537.94,15,36
112,247.84,true,56.26,6654,121.87,player-02207,DEF,07,112,188.03,54.65,5.9,557.74,14,33
67,222.52,true,70.7,4621,116.23,player-02208,MC,07,67,253.96,71.72,5.85,592.71,15,35
35,249.28,true,67.66,2674,118.4,player-02209,DEL,07,35,257.75,73.38,5.85,625.43,15,35
37,246.56,true,65.15,3134,119.74,player-02210,DEF,07,37,250.76,74.69,5.82,617.06,16,37
833,230.78,true,48.17,7761,116.97,player-02211,POR,17,149,187.21,50.49,8.26,534.96,22,31
860,211.69,true,62.67,8012,113.63,player-02212,DEF,17,157,202.15,59.17,9.92,527.48,19,31
523,234.7,true,64.58,4853,116.88,player-02213,DEF,17,100,237.44,65.44,9.26,589.02,20,34
646,227.18,true,54.12,5914,117.02,player-02214,MC,17,117,227.31,65.64,5.85,571.51,19,29
950,208.47,true,47.15,8940,114.79,player-02215,MC,17,185,160.44,48.49,8,483.7,19,28
678,222.35,true,64.88,6178,114.72,player-02216,DEL,17,120,229.67,62.91,7.92,566.73,20,30
751,235.43,true,62.19,6915,115.99,player-02217,DEF,17,131,201.62,60.37,6.04,553.04,21,30
859,241.89,true,63.28,8005,114.93,player-02218,MC,17,156,170.85,48.39,9.4,527.67,22,35
832,204.51,true,56.03,7760,114.39,player-02219,DEL,17,148,216.06,63.97,8.69,534.97,20,30
819,213.72,true,57.25,7571,116.69,player-02220,DEF,17,145,209.94,62.44,6.2,540.35,22,29
213,191.05,true,71.38,5156,119.63,player-02221,POR,28,213,273.4,75.52,5.29,584.07,16,33
331,191.33,true,65.8,7674,117.48,player-02222,DEF,28,331,228.55,65.04,4.85,537.36,18,34
398,166.34,true,65.81,8999,118.31,player-02223,DEF,28,398,193.37,56.59,6.23,478.02,17,31
,178.61,false,63.76,,120.88,player-02224,MC,28,,196.99,64.03,5.45,496.49,15,32
276,196.79,true,71.47,6700,117.19,player-02225,MC,28,276,242.98,72.91,5.29,556.97,16,33
346,175.07,true,87.67,7952,119.36,player-02226,DEL,28,346,234.75,72.52,6.71,529.18,18,36
246,228.65,true,67.46,5841,119.42,player-02227,DEF,28,246,224.85,66.22,4.2,572.92,19,32
337,193.75,true,69.6,7772,117.03,player-02228,MC,28,337,223.95,65.33,6.85,534.73,18,37
190,205.68,true,68.95,4730,117.8,player-02229,DEL,28,190,267.45,83.39,4.33,590.93,18,31
171,205.43,true,73.17,4237,115.19,player-02230,DEF,28,171,278.2,76.51,4.81,598.82,16,30
230,235.6,true,78.94,3873,114.38,player-02231,POR,48,144,255.02,73.07,4.41,605,26,42
223,214.1,true,76.16,3788,116.23,player-02232,DEF,48,140,276.04,79.07,4.38,606.37,25,40
213,263.05,true,74.98,3656,116.35,player-02233,DEF,48,134,228.89,70.46,4.23,608.29,26,44
510,238.06,true,61.76,7700,114.73,player-02234,MC,48,288,183.71,52.74,3.8,536.5,26,41
137,221.28,true,78.08,2460,115.23,player-02235,MC,48,88,293.14,87.91,3.3,629.65,26,38
312,251.71,true,60.62,5056,117.35,player-02236,DEL,48,190,216.57,64.46,3.25,585.63,31,45
279,225.82,true,71.11,4628,114.39,player-02237,DEF,48,170,252.4,73.27,3.82,592.61,24,38
424,245.64,true,74.79,6423,116.54,player-02238,MC,48,250,199.88,62.01,4.17,562.06,24,37
379,220.55,true,67.31,5851,115.29,player-02239,DEL,48,226,236.94,68,4.08,572.77,28,43
233,237.11,true,72.99,3889,117.96,player-02240,DEF,48,146,249.63,73.65,3.07,604.7,29,41
57,210,true,98,935,117.16,player-02241,POR,35,46,336.37,98.87,3.69,663.53,20,31
158,201.75,true,98,2666,116.62,player-02242,DEF,35,122,307.19,90.21,4.08,625.57,20,33
47,215.69,true,91.82,804,117.69,player-02243,DEF,35,37,334.63,96.32,4.01,668.01,19,31
106,202.97,true,86.35,1731,117.03,player-02244,MC,35,88,323.73,89.46,5.28,643.73,17,35
132,206.66,true,98,2145,115.2,player-02245,MC,35,105,313.69,95.58,4.38,635.55,19,33
184,218.49,true,85.22,3082,116.95,player-02246,DEL,35,140,282.53,87.5,4.33,617.96,18,31
,234,false,93.67,,115.25,player-02247,DEF,35,,293.5,94.61,4.28,642.76,17,29
209,198.05,true,98,3456,116.74,player-02248,MC,35,161,297.16,90.1,4.58,611.95,15,27
66,212.03,true,98,1038,115.92,player-02249,DEL,35,53,332.48,97.45,2.73,660.43,20,27
245,213.64,true,86.87,4104,116.83,player-02250,DEF,35,182,270.47,78.25,4.43,600.94,20,35
186,272.24,true,68.81,4632,122.86,player-02251,POR,28,186,197.46,57.17,3.71,592.56,18,28
,294.58,false,84.74,,122.6,player-02252,DEF,28,,235.65,76.4,3.14,652.83,21,30
5,290.28,true,78.15,37,122.34,player-02253,DEF,28,5,314.19,89.89,3.24,726.81,20,29
31,295.66,true,73.53,626,122.38,player-02254,MC,28,31,256.46,70.01,3.71,674.5,18,28
71,241.72,true,75.98,1659,121.4,player-02255,MC,28,71,282.14,81.57,4.14,645.26,15,25
49,292.34,true,62.61,947,123.94,player-02256,DEL,28,49,246.9,67.13,4.01,663.18,19,31
42,272.94,true,77.68,841,122.94,player-02257,DEF,28,42,270.71,73.01,4.2,666.58,19,32
